condition	mean_nuclear_wapl_fluorescence	normalised_wapl_fluorescence	figure_panel	mean_nuclear_sororin_fluorescence	normalised_sororin_fluorescence	mean_nuclear_smc4_fluorescence	normalised_smc4_fluorescence	mean_nuclear_nipbl_fluorescence	normalised_nipbl_fluorescence	mean_halo-tmr_fluorescence
wapl-dtag_plus_dtag	6.31548219888146	0.02898	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.63929347574791	0.034898	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.24893923181936	0.027763	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.04337973454192	0.024006	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.53395623647418	0.032973	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.22784429852796	0.027378	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.5464333143616	0.033201	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.0908974326092	0.024875	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.45314661134163	0.031496	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.19953973611537	0.026861	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.85732719536863	0.020606	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.88037323780911	0.021027	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.92801144848183	0.021897	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.26772298866275	0.028107	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.06542562289754	0.024409	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.447450723689	0.013114	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.51603036139119	0.014367	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.50455497239823	0.014157	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.60871108406855	0.016061	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.55638958636183	0.015105	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.46445036369224	0.013424	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.34098025867937	0.029446	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.06921985815603	0.024479	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.64241943623387	0.034956	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.8329393528386	0.038438	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.58518098534809	0.033909	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.39713162711152	0.030472	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.53301841626504	0.032956	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.23937059379315	0.027589	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.09874751553775	0.025018	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.10165719508803	0.025071	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.1395321975166	0.025764	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.19376001451159	0.026755	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.94993726152979	0.022298	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.89798613403764	0.021349	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.85383135059482	0.020542	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.86026541764247	0.020659	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.3926240704204	0.03039	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.82858251605165	0.02008	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.95261976047904	0.022347	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.74405276324767	0.018535	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.45248801699857	0.013206	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.40935214211076	0.012417	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.49916069600819	0.014059	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.99515250544662	0.023125	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.09278102956626	0.024909	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.84937651639113	0.02046	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.48155919444505	0.032015	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.3965685172698	0.030462	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.94957011219493	0.022292	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.02103369542655	0.023598	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.8860795975581	0.021131	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.11339306492902	0.025286	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.62685246626852	0.016393	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.00241742720556	0.023257	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.59723255813953	0.03413	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.64335483127951	0.016694	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.62893467105767	0.016431	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.65535781269537	0.016914	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.73232735664832	0.018321	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.45530718481196	0.013257	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.78749905065695	0.019329	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.10762714122066	0.025181	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.54535066419083	0.014903	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.3257948859383	0.01089	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.66237333333333	0.017042	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.38018223234624	0.011884	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.05293940079994	0.024181	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.62434582373875	0.034625	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.47796931836154	0.03195	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.09934200906565	0.025029	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.45716446870786	0.031569	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.86423326528747	0.020732	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.91818104499192	0.021718	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.98037477332259	0.022855	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.79065521864392	0.019387	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.64357947378903	0.016699	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.84584817354958	0.020396	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.72118543529841	0.018117	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.93133182844244	0.021958	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.84824218443324	0.020439	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.52547254129564	0.032818	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.66085369866292	0.017014	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.66143534863195	0.017025	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.55966204097045	0.015165	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.59355285796215	0.015784	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.52864087401022	0.014598	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.64695782008212	0.01676	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.42123215309849	0.012634	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.45619757688723	0.013274	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.55159329383978	0.015017	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.38968504145586	0.012058	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.50988609499248	0.014255	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.62203817598197	0.016305	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.45590020973617	0.013268	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.43666360200225	0.012917	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.22350240784914	0.00902	Appendix Fig. S1d							
wapl-dtag_plus_dtag	4.97070681077372	0.0044	Appendix Fig. S1d							
wapl-dtag_plus_dtag	4.95600170867151	0.004131	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.42813259951363	0.012761	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.07025790877906	0.006219	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.44814425170651	0.031405	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.67322973067998	0.035519	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.78744097144142	0.037606	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.51601830663616	0.032645	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.64889567995555	0.035074	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.22445199135536	0.027316	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.39922196358534	0.03051	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.0223599734337	0.023622	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.99227995041136	0.023072	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.55713311426623	0.015118	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.39176933405574	0.012096	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.1898112413164	0.026683	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.43418726384026	0.031149	Appendix Fig. S1d							
wapl-dtag_plus_dtag	7.26839348701322	0.046397	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.2915353296559	0.028542	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.27499505048505	0.02824	Appendix Fig. S1d							
wapl-dtag_plus_dtag	7.25010133765707	0.046063	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.4097109690345	0.030702	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.92335830607436	0.040091	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.60591133004926	0.034288	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.22814946619217	0.027383	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.43418743418743	0.031149	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.76393016979263	0.018898	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.42747584741542	0.031027	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.70139811254806	0.036034	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.62832301529497	0.01642	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.43002372077262	0.012795	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.87351598173516	0.020901	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.67032905431919	0.017188	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.06320728677891	0.024369	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.83536241930592	0.020204	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.18056674232994	0.026514	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.75696808817589	0.018771	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.71104667304192	0.017932	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.6718322698268	0.017215	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.6937170263789	0.017615	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.16634722082114	0.026254	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.90371418251866	0.021453	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.70544833475662	0.017829	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.68589967959936	0.017472	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.37362534072751	0.011764	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.64921920185078	0.016802	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.55349214179999	0.015052	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.45363591996096	0.013227	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.33513877207738	0.011061	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.9405750798722	0.022127	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.33935613682093	0.011138	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.3754883738573	0.011798	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.24623651665415	0.009436	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.53150289017341	0.01465	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.66134981810781	0.017023	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.72190956724238	0.01813	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.6612621826495	0.017022	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.3583796735838	0.011486	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.03093303729121	0.023779	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.30926779313876	0.028866	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.05581681782555	0.024234	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.41539743376104	0.012528	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.70378636595012	0.017799	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.71214846538187	0.017952	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.66250791640279	0.017045	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.53467652121089	0.014708	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.71078255772299	0.017927	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.27600836388982	0.00998	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.43764211248874	0.012934	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.93855058674278	0.02209	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.29194035575586	0.010271	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.28174688605259	0.010085	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.53500107365257	0.014714	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.36964933002077	0.011692	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.31486918940319	0.01069	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.87210401469618	0.020876	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.27279440342013	0.009921	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.18986752225212	0.026684	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.86389469654583	0.020726	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.86070832980016	0.020667	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.61979153953182	0.016264	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.75646678424456	0.018762	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.70997667789583	0.017912	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.6251497005988	0.016362	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.53903286978508	0.014788	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.76981887218431	0.019006	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.88718828706651	0.021151	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.87809834308428	0.020985	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.62903687449315	0.016433	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.7043250327654	0.017809	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.36140135218193	0.011541	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.19879598070028	0.008569	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.80917351795759	0.019725	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.98068737691379	0.02286	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.71392038189413	0.017984	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.78955853174603	0.019367	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.58248104921189	0.015582	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.63315710884216	0.016508	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.56359608063409	0.015237	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.67683474932583	0.017306	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.573106323836	0.01541	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.43662685055554	0.012916	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.52118229208013	0.014461	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.44369506570359	0.013045	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.72908056101362	0.018261	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.61956603631432	0.01626	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.67278792371454	0.017232	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.62932803080516	0.016438	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.39943519050354	0.012236	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.54667627607258	0.014927	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.85300868486352	0.020527	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.65042431637917	0.016824	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.33976582827407	0.011145	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.55189946554962	0.015023	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.70221830021605	0.01777	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.26737256833292	0.009822	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.45355367335666	0.013225	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.70280616182509	0.017781	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.68487453209483	0.017453	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.69109506618532	0.017567	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.72077217431035	0.01811	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.83726521936091	0.020239	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.83251652186827	0.020152	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.88564330991948	0.021123	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.87966762674279	0.021014	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.65407757915644	0.01689	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.80685687751522	0.019683	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.70239407298555	0.017774	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.63928768051497	0.01662	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.5621408045977	0.01521	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.65787309048179	0.01696	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.66517470401386	0.017093	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.3684608692363	0.01167	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.76293677927797	0.01888	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.22898261612995	0.009121	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.83123023898368	0.020129	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.36538178066038	0.011614	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.30649867988327	0.010537	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.31303436038071	0.010657	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.31650739827374	0.01072	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.70411309436416	0.017805	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.63965905281808	0.016627	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.8122326995414	0.019781	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.75630790459294	0.018759	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.7395424294379	0.018453	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.4960454268911	0.014002	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.60600820816233	0.016012	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.70009293401685	0.017732	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.54859685842596	0.014962	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.48031463804334	0.013714	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.54200100913101	0.014842	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.66498899024851	0.01709	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.43987661398193	0.012975	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.40152956537959	0.012274	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.37563162395377	0.011801	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.48442865948516	0.01379	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.35714285714286	0.011463	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.67878308968787	0.017342	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.92911820260463	0.021918	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.67410863045651	0.017257	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.82059441609126	0.019934	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.57557749877128	0.015456	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.19163689214558	0.026716	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.70939934965335	0.017902	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.98759284617619	0.022987	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.90991517174246	0.021567	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.74048974428481	0.01847	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.47884195611381	0.013687	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.6544095275351	0.016897	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.53478889424324	0.01471	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.74328159388393	0.018521	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.57452574525745	0.015436	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.35296693671995	0.011387	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.41276015210008	0.01248	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.1581479106024	0.007826	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.37318609472173	0.011756	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.3537682570594	0.011401	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.44120951132747	0.013	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.45224774567235	0.013201	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.29951004113235	0.01041	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.66663737036386	0.01712	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.2667696560696	0.009811	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.65247835434947	0.016861	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.26937869822485	0.028137	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.53420133974903	0.014699	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.57153710674448	0.015382	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.7948951048951	0.019464	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.59818828857975	0.015869	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.79048215730806	0.019384	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.72824266967797	0.018246	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.56933589914778	0.015342	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.00432062649084	0.023292	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.65134533853839	0.016841	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.9053313574801	0.021483	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.01745022630353	0.023532	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.90832623871956	0.021538	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.81442896210444	0.019821	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.67921824622856	0.01735	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.66202936061795	0.017036	Appendix Fig. S1d							
wapl-dtag_plus_dtag	5.2358728197329	0.009246	Appendix Fig. S1d							
wapl-dtag_plus_dtag	6.00221455799601	0.023254	Appendix Fig. S1d							
