image_name	condition	sister_chromatid_peak_to_peak_distance	radial_displacement	figure_panel
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep2_prophase_axes_60min_stlc_hemi_zoom5-01-60.czi #3.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.7156363636363637	-0.0	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep2_prophase_axes_60min_stlc_hemi_zoom5-01-60.czi #3.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.5288181818181817	-0.0	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep2_prophase_axes_60min_stlc_hemi_zoom5-01-60.czi #3.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.5770909090909091	0.0641212121212121	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep2_prophase_axes_60min_stlc_hemi_zoom5-01-60.czi #3.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.5112121212121212	-0.073030303030303	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep2_prophase_axes_60min_stlc_hemi_zoom5-01-60.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.5520505050505051	-0.1958888888888888	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep2_prophase_axes_60min_stlc_hemi_zoom5-01-60.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.3954545454545455	-0.1186363636363636	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep2_prophase_axes_60min_stlc_hemi_zoom5-01-60.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.3822727272727273	-0.1186363636363636	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep2_prophase_axes_60min_stlc_hemi_zoom5-01-60.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.6063636363636364	0.0395454545454545	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep2_prophase_axes_60min_stlc_hemi_zoom5-01-60.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.5129696969696971	-0.064121212121212	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep2_prophase_axes_60min_stlc_hemi_zoom5-01-60.czi #5.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.5021212121212122	-0.0334747474747474	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep2_prophase_axes_60min_stlc_hemi_zoom5-01-60.czi #5.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.611	0.0156666666666666	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep2_prophase_axes_60min_stlc_hemi_zoom5-01-60.czi #5.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.6293939393939394	-0.1218181818181817	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep2_prophase_axes_60min_stlc_hemi_zoom5-01-60.czi #5.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.6389696969696971	-0.0819191919191919	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep2_prophase_axes_60min_stlc_hemi_zoom5-01-60.czi #5.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.6584646464646464	0.0612525252525252	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep2_prophase_axes_60min_stlc_hemi_zoom5-01-60.czi #5.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.5523333333333333	-0.1338989898989898	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep2_prophase_axes_60min_stlc_hemi_zoom5-01-60.czi #5.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.4557575757575758	-0.0427272727272727	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep2_prophase_axes_60min_stlc_hemi_zoom5-01-60.czi #5.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.577090909090909	-0.0	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep2_prophase_axes_60min_stlc_hemi_zoom5-01-60.czi #5.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.5013333333333332	-0.1096666666666666	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep2_prophase_axes_60min_stlc_hemi_zoom5-01-60.czi #5.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.6572424242424242	-0.048090909090909	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c2_rep1_prophase_axes_60min_stlc_hemi_zoom5-01-106.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.5554545454545454	-0.0284848484848484	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c2_rep1_prophase_axes_60min_stlc_hemi_zoom5-01-106.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.5554545454545455	-0.0185151515151514	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c2_rep1_prophase_axes_60min_stlc_hemi_zoom5-01-106.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.6903030303030304	0.0947474747474747	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c2_rep1_prophase_axes_60min_stlc_hemi_zoom5-01-106.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.3292121212121212	-0.0823030303030302	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c2_rep1_prophase_axes_60min_stlc_hemi_zoom5-01-106.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.4235757575757576	-0.1168484848484848	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c2_rep1_prophase_axes_60min_stlc_hemi_zoom5-01-106.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.5013333333333332	-0.094	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c2_rep1_prophase_axes_60min_stlc_hemi_zoom5-01-106.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.653818181818182	-0.0181616161616161	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c2_rep1_prophase_axes_60min_stlc_hemi_zoom5-01-106.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.4487878787878788	-0.1495959595959595	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c2_rep1_prophase_axes_60min_stlc_hemi_zoom5-01-106.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.4637474747474747	-0.1346363636363636	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c2_rep1_prophase_axes_60min_stlc_hemi_zoom5-01-106.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.4966060606060606	-0.1022424242424242	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c2_rep1_prophase_axes_60min_stlc_hemi_zoom5-01-106.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.4272727272727272	-0.0569696969696968	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c2_rep1_prophase_axes_60min_stlc_hemi_zoom5-01-106.czi #1.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.6232828282828282	-0.0534242424242423	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c2_rep1_prophase_axes_60min_stlc_hemi_zoom5-01-106.czi #1.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.6346666666666668	0.0192323232323232	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c2_rep1_prophase_axes_60min_stlc_hemi_zoom5-01-106.czi #1.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.5286060606060606	-0.0755151515151515	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c2_rep1_prophase_axes_60min_stlc_hemi_zoom5-01-106.czi #1.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.7330909090909092	0.1570909090909091	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c2_rep1_prophase_axes_60min_stlc_hemi_zoom5-01-106.czi #1.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.5630101010101012	-0.0363232323232323	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep1_prophase_smc4_axes_60min_stlc_hemi_zoom5-01-46.czi #1.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.6092929292929293	0.021010101010101	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep1_prophase_smc4_axes_60min_stlc_hemi_zoom5-01-46.czi #1.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.6954646464646466	0.0224343434343434	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep1_prophase_smc4_axes_60min_stlc_hemi_zoom5-01-46.czi #1.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.6181212121212123	-0.0398787878787878	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep1_prophase_smc4_axes_60min_stlc_hemi_zoom5-01-46.czi #2.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.599040404040404	-0.0	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep1_prophase_smc4_axes_60min_stlc_hemi_zoom5-01-46.czi #2.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.543181818181818	-0.0	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep1_prophase_smc4_axes_60min_stlc_hemi_zoom5-01-46.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.5876262626262627	-0.1175252525252524	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep1_prophase_smc4_axes_60min_stlc_hemi_zoom5-01-46.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.6611414141414141	0.0683939393939394	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep1_prophase_smc4_axes_60min_stlc_hemi_zoom5-01-46.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.564	-0.0683636363636364	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep1_prophase_smc4_axes_60min_stlc_hemi_zoom5-01-46.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.611	0.0185151515151514	fig3a, d, e
Scc1_EdU_Hoechst_220207_5389_WT_c1_rep1_prophase_smc4_axes_60min_stlc_hemi_zoom5-01-46.czi #4.tif_registered.tif	wt_late_prophase_one_sister_labelled	0.5782424242424242	-0.0598181818181817	fig3a, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-09-45.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3940909090909091	0.0875757575757575	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-09-45.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3519191919191919	0.2571717171717171	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-09-45.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.327	0.2422222222222222	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-09-45.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4415151515151514	0.2563636363636364	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-09-45.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3519191919191918	0.1624242424242423	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-09-45.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3440707070707071	0.1196767676767677	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-03-52.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4117777777777778	0.1937777777777778	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-03-52.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.381979797979798	0.1975757575757576	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-03-52.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3190303030303029	0.2164848484848484	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-03-52.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.5021212121212121	0.1673737373737374	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-03-52.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3424646464646464	0.0658585858585858	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-03-52.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3556363636363636	0.158060606060606	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-03-52.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4737373737373737	0.23010101010101	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4287676767676768	0.3368888888888889	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3303434343434343	0.0722626262626262	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3116161616161615	0.1495757575757575	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4004545454545454	0.2936666666666667	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3289292929292929	0.1527171717171717	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.375	0.1111111111111111	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4130303030303029	0.1139393939393939	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.327	0.1453333333333333	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3383838383838383	0.2301010101010101	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3204545454545454	0.2050909090909091	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4101818181818181	0.1709090909090908	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4134545454545455	0.1837575757575756	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4488484848484848	0.3954141414141414	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.2866868686868687	0.0997171717171717	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-13-58.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.5000404040404042	0.3461818181818182	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-13-58.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4986262626262626	0.2136969696969697	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-13-58.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3828282828282828	0.2909494949494949	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-13-58.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4177171717171718	0.2905858585858586	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-13-58.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4611919191919191	0.2243636363636363	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-13-58.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3794949494949495	0.1751515151515151	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep1_wapl_dep_on_hemi_g2_zoom4_8-02-63.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.2866868686868687	0.0997171717171717	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep1_wapl_dep_on_hemi_g2_zoom4_8-02-63.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4346666666666667	0.2634343434343434	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep1_wapl_dep_on_hemi_g2_zoom4_8-02-63.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3161212121212121	0.1580606060606061	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep1_wapl_dep_on_hemi_g2_zoom4_8-02-63.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3951515151515151	0.2239191919191919	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep1_wapl_dep_on_hemi_g2_zoom4_8-02-63.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.388949494949495	0.2842323232323233	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep1_wapl_dep_on_hemi_g2_zoom4_8-02-63.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3204545454545454	-0.0	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep1_wapl_dep_on_hemi_g2_zoom4_8-02-63.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3519191919191919	0.0812121212121211	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep1_wapl_dep_on_hemi_g2_zoom4_8-02-63.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4130303030303031	0.2990909090909091	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep1_wapl_dep_on_hemi_g2_zoom4_8-02-63.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3604444444444444	0.2293737373737373	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-05-74.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3275757575757576	0.2848484848484849	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-05-74.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4751313131313132	0.1638383838383839	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-05-74.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4614545454545454	0.1367272727272728	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-05-74.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4645858585858586	0.1281616161616162	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-05-74.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4423434343434343	0.173090909090909	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-05-74.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4016969696969696	0.2677979797979798	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-05-74.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3603333333333334	0.0783333333333333	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-05-74.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4361111111111111	0.1918888888888889	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-05-74.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.5169999999999999	0.3133333333333333	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-05-74.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.5053333333333333	0.2296969696969696	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-05-74.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.423	0.1253333333333333	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-05-74.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3113131313131313	0.1353535353535354	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-05-74.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.686010101010101	0.2627272727272728	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-05-74.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3275757575757575	0.2848484848484848	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-09-77-78.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4202020202020202	0.168080808080808	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-09-77-78.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4308888888888889	0.1958585858585859	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-09-77-78.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.5446868686868688	0.3043838383838384	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-09-77-78.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.5406666666666667	0.2621414141414141	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-09-77-78.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4645858585858585	0.1922424242424242	fig3b, d, e
Scc1_EdU_Hoechst_220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-09-77-78.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.470060606060606	0.2154444444444445	fig3b, d, e
Scc1_EdU_Hoechst_220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-102.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3171818181818181	0.1997070707070707	fig3b, d, e
Scc1_EdU_Hoechst_220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-102.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3973636363636362	0.1666363636363635	fig3b, d, e
Scc1_EdU_Hoechst_220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-102.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3460909090909091	0.1538181818181818	fig3b, d, e
Scc1_EdU_Hoechst_220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-102.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3994141414141413	0.1527171717171717	fig3b, d, e
Scc1_EdU_Hoechst_220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-102.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3333333333333332	0.1388888888888888	fig3b, d, e
Scc1_EdU_Hoechst_220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-102.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3556363636363637	0.1317171717171718	fig3b, d, e
Scc1_EdU_Hoechst_220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-05-104.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4751010101010101	0.1445959595959595	fig3b, d, e
Scc1_EdU_Hoechst_220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-05-104.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.5690707070707071	0.2343232323232322	fig3b, d, e
Scc1_EdU_Hoechst_220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-05-104.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.7861818181818182	0.4101818181818181	fig3b, d, e
Scc1_EdU_Hoechst_220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-05-104.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.5984343434343433	0.0729797979797979	fig3b, d, e
Scc1_EdU_Hoechst_220405_2096_wapl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-03-105.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.4237979797979798	0.2492929292929293	fig3b, d, e
Scc1_EdU_Hoechst_220405_2096_wapl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-03-105.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled	0.3981414141414141	0.245010101010101	fig3b, d, e
