image_name	condition	spearman_correlation_coefficient	separation_score	figure_panel
220530_5517_2056_smc4_dep_15h_g2_fully_stlc_rep1-01-70.czi #8.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.851056121602531	0.092387	Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_fully_stlc_rep1-01-70.czi #9.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.864514532453369	0.057007	Fig EV3g
220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_fully_zoom5-03-01.czi #1.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.92792131543517	-0.10968	Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_fully_zoom5-03-01.czi #2.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.901223217002697	-0.03949	Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_fully_zoom5-03-01.czi #3.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.905506886348592	-0.05075	Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_fully_zoom5-03-01.czi #4.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.902426651660205	-0.04266	Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_fully_zoom5-02.czi #1.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.905204522538822	-0.04996	Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_fully_zoom5-02.czi #2.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.871447562962442	0.038781	Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_fully_zoom5-02.czi #3.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.931550716921583	-0.11922	Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_fully_zoom5-02.czi #4.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.934495580370761	-0.12696	Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_fully_zoom5-01-03.czi #1.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.922247174325023	-0.09476	Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_fully_zoom5-01-03.czi #2.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.924589965889415	-0.10092	Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_fully_zoom5-03-04.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.941109644075985	-0.14435	Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_fully_zoom5-04-05.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.856255169045708	0.078719	Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_fully_zoom5--01-06.czi #1.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.875433326589056	0.028304	Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_fully_zoom5--01-06.czi #2.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.912019120945062	-0.06787	Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_fully_zoom5--01-06.czi #3.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.896426012058312	-0.02688	Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_fully_zoom5--01-06.czi #4.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.916461860250345	-0.07955	Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_fully_zoom5--01-06.czi #5.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.879247520659369	0.018277	Fig EV4g
220919_5618_2045_nipbl_dep_fully_prometa_60min_stlc_cycb1_zoom5_rep1-01-38.czi #1.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.919183663507644	-0.08671	Fig EV4g
220919_5618_2045_nipbl_dep_fully_prometa_60min_stlc_cycb1_zoom5_rep1-01-38.czi #2.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.904484388037719	-0.04807	Fig EV4g
220919_5618_2045_nipbl_dep_fully_prometa_60min_stlc_cycb1_zoom5_rep1-01-38.czi #3.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.847620383291313	0.101419	Fig EV4g
220919_5618_2045_nipbl_dep_fully_prometa_60min_stlc_cycb1_zoom5_rep1-01-38.czi #4.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.888083617042067	-0.00495	Fig EV4g
220919_5618_2045_nipbl_dep_fully_prometa_60min_stlc_cycb1_zoom5_rep1-01-38.czi #5.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.880361084560334	0.015349	Fig EV4g
220919_5618_2045_nipbl_dep_fully_prometa_60min_stlc_cycb1_zoom5_rep2-01-37.czi #4.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.877562828452537	0.022705	Fig EV4g
220919_5618_2045_nipbl_dep_fully_prometa_60min_stlc_cycb1_zoom5_rep2-01-37.czi #5.tif_registered.tif	nipbl_dep_prometa_two_sister_labelled	0.898144557261958	-0.0314	Fig EV4g
5163_NIPBL_G2_depletion_fully_plus_auxin_rep2-05-30.czi #1.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.910050107351992	-0.0627	Fig EV4h
5163_NIPBL_G2_depletion_fully_plus_auxin_rep2-05-30.czi #2.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.89898541912088	-0.03361	Fig EV4h
5163_NIPBL_G2_depletion_fully_plus_auxin_rep2-05-30.czi #3.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.847602219285411	0.101466	Fig EV4h
5163_NIPBL_G2_depletion_fully_plus_auxin_rep2-05-30.czi #4.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.901939182675791	-0.04138	Fig EV4h
5163_NIPBL_G2_depletion_fully_plus_auxin_rep2-06-31.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.905149816460354	-0.04982	Fig EV4h
5163_NIPBL_G2_depletion_fully_plus_auxin_rep2-07-32.czi #1.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.895356086085716	-0.02407	Fig EV4h
5163_NIPBL_G2_depletion_fully_plus_auxin_rep2-07-32.czi #2.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.872265988505692	0.03663	Fig EV4h
5163_NIPBL_G2_depletion_fully_plus_auxin_rep2-07-32.czi #3.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.860152296622807	0.068475	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_sstain_scc1_cycb1_g2_rep1-04-37.czi #2.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.842880823342647	0.113878	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_sstain_scc1_cycb1_g2_rep1-04-37.czi #3.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.850936499444503	0.092701	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_sta...c1_cycb1_g2_rep1-02-27-29.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.839011683598882	0.124049	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_sta...c1_cycb1_g2_rep1-02-27-31.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.854937536621959	0.082183	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_sta...c1_cycb1_g2_rep2-02-17-18.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.857528888189778	0.075371	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_sta...c1_cycb1_g2_rep2-02-17-20.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.862274806751475	0.062895	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_sta...c1_cycb1_g2_rep2-02-17-21.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.834082866829279	0.137006	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_stain_scc1_cycb1_g2_rep1-01-26.czi #1.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.863052420524491	0.060851	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_stain_scc1_cycb1_g2_rep1-01-26.czi #2.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.868733012271368	0.045917	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_stain_scc1_cycb1_g2_rep1-01-26.czi #3.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.847454292447524	0.101855	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_stain_scc1_cycb1_g2_rep1-03-36.czi #1.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.811557317758835	0.196222	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_stain_scc1_cycb1_g2_rep1-03-36.czi #2.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.833231314917342	0.139245	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_stain_scc1_cycb1_g2_rep1-03-36.czi #3.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.869794529218192	0.043127	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_stain_scc1_cycb1_g2_rep1-04-37.czi #4.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.844953876804395	0.108428	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_stain_scc1_cycb1_g2_rep2-02-72.czi #1.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.85063497025418	0.093494	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_stain_scc1_cycb1_g2_rep2-02-72.czi #3.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.882031424523383	0.010958	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_stain_scc1_cycb1_g2_rep2-02-72.czi #4.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.815094143200587	0.186924	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_stain_scc1_cycb1_g2_rep2-02-72.czi #5.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.838056728231192	0.12656	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_stain_scc1_cycb1_g2_rep2_03-73.czi #1.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.900296357110592	-0.03706	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_stain_scc1_cycb1_g2_rep2_03-73.czi #2.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.876374583018417	0.025829	Fig EV4h
211110_5325_WT_15h_release_nipbl_depleted_5h_fully_zoom4_8_stain_scc1_cycb1_g2_rep2_03-73.czi #3.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.880722963858417	0.014398	Fig EV4h
220202_5388_2045_nipbl_dep_c1_rep1_fully_zoom4_8-01-173.czi #1.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.895727873828932	-0.02505	Fig EV4h
220202_5388_2045_nipbl_dep_c1_rep1_fully_zoom4_8-01-173.czi #2.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.849294563502582	0.097017	Fig EV4h
220202_5388_2045_nipbl_dep_c1_rep2_fully_zoom4_8-02-172.czi #1.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.873575762583215	0.033187	Fig EV4h
220202_5388_2045_nipbl_dep_c1_rep2_fully_zoom4_8-02-172.czi #2.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.872817073214509	0.035181	Fig EV4h
220202_5388_2045_nipbl_dep_c1_rep2_fully_zoom4_8-02-172.czi #3.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.833181916872387	0.139375	Fig EV4h
220202_5388_2045_nipbl_dep_c1_rep2_fully_zoom4_8-02-172.czi #4.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.867800777182859	0.048368	Fig EV4h
220202_5388_2045_nipbl_dep_c1_rep2_fully_zoom4_8-02-172.czi #5.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.81641901549552	0.183441	Fig EV4h
220202_5388_2045_nipbl_dep_c2_rep1_fully_zoom4_8-01-171.czi #1.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.881910581152546	0.011276	Fig EV4h
220202_5388_2045_nipbl_dep_c2_rep1_fully_zoom4_8-01-171.czi #2.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.806048793095713	0.210702	Fig EV4h
220202_5388_2045_nipbl_dep_c2_rep1_fully_zoom4_8-01-171.czi #3.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.843993547052467	0.110953	Fig EV4h
220202_5388_2045_nipbl_dep_c2_rep1_fully_zoom4_8-01-171.czi #4.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.874449907109749	0.030889	Fig EV4h
220202_5388_2045_nipbl_dep_c2_rep2_fully_zoom4_8-01-170.czi #1.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.869125515728884	0.044886	Fig EV4h
220202_5388_2045_nipbl_dep_c2_rep2_fully_zoom4_8-01-170.czi #2.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.909212934076577	-0.0605	Fig EV4h
220202_5388_2045_nipbl_dep_c2_rep2_fully_zoom4_8-01-170.czi #3.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.869970364109201	0.042665	Fig EV4h
220202_5388_2045_nipbl_dep_c2_rep2_fully_zoom4_8-01-170.czi #4.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.881885365062643	0.011342	Fig EV4h
220202_5388_2045_nipbl_dep_c2_rep2_fully_zoom4_8-01-170.czi #5.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.861621739895372	0.064612	Fig EV4h
220202_5388_2045_nipbl_dep_c2_rep2_fully_zoom4_8-01-170.czi #6.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.895668393540132	-0.02489	Fig EV4h
220202_5388_2045_nipbl_dep_c1_rep1_fully_zoom4_8-01-173.czi #3.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.884446463591344	0.00461	Fig EV4h
220919_5618_2045_nipbl_dep_fully_ro_15h_rel_cycb1_zoom4_8_rep2-01-151-152.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.818125679603216	0.178955	Fig EV4h
220919_5618_2045_nipbl_dep_fully_ro_15h_rel_cycb1_zoom4_8_rep2-01-151-153.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.811026788268427	0.197616	Fig EV4h
220919_5618_2045_nipbl_dep_fully_ro_15h_rel_cycb1_zoom4_8_rep2-02-158.czi #1.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.893674292836095	-0.01965	Fig EV4h
220919_5618_2045_nipbl_dep_fully_ro_15h_rel_cycb1_zoom4_8_rep2-02-158.czi #2.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.910361583667392	-0.06352	Fig EV4h
220919_5618_2045_nipbl_dep_fully_ro_15h_rel_cycb1_zoom4_8_rep2-02-158.czi #3.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.900041152580759	-0.03639	Fig EV4h
220919_5618_2045_nipbl_dep_fully_ro_15h_rel_cycb1_zoom4_8_rep2-03-159.czi #1.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.895731857793339	-0.02506	Fig EV4h
220919_5618_2045_nipbl_dep_fully_ro_15h_rel_cycb1_zoom4_8_rep2-03-159.czi #2.tif_registered.tif	nipbl_dep_g2_two_sister_labelled	0.891339849529622	-0.01351	Fig EV4h
